state_owner,snapshot_iteration,historical_source,update_rule,phase,edge_category,metric,mean,point_low,point_high,instances
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,signed_tau_change_over_two_budget,3.7756436146784064e-08,-1.3497125209863996e-07,1.9979074073235504e-07,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,absolute_tau_change_over_two_budget,2.236348961915312e-05,1.1819771917667081e-05,3.477649411358856e-05,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,mean_signed_tau_change,2.2438665231068923e-09,-8.180768539508184e-09,1.1906027793884276e-08,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,两条来源路径共有边,mean_absolute_tau_change,1.3602123492293887e-06,7.247982753647698e-07,2.0995326340198515e-06,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,沉积后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,signed_tau_change_over_two_budget,2.8764428145732465e-08,-1.4970191712433728e-07,1.8022417194793355e-07,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,absolute_tau_change_over_two_budget,2.1919936318692096e-05,1.131444338825072e-05,3.463252492739341e-05,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,mean_signed_tau_change,1.6875565052032465e-09,-8.900246272484462e-09,1.2178677651617257e-08,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,mean_absolute_tau_change,1.3327693773640526e-06,6.770582662688361e-07,2.0907790296607547e-06,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,更新前,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,沉积后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,absolute_tau_change_over_two_budget,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,mean_signed_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,mean_absolute_tau_change,0.0,0.0,0.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,source_overlap,1.0,1.0,1.0,8
不使用 GP 产生的状态,500,历史重启阶段最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,signed_tau_change_over_two_budget,0.0,0.0,0.0,8
