state_owner,snapshot_iteration,historical_source,update_rule,phase,edge_category,instance,source_overlap,signed_tau_change_over_two_budget,absolute_tau_change_over_two_budget,mean_signed_tau_change,mean_absolute_tau_change
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,仅本轮最优路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,蒸发和下界保护后,其他候选弧,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,0,1.0,3.0259110123218156e-07,1.7538571118073387e-05,1.8166171179877383e-08,1.0594460699293348e-06
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,1,1.0,-9.620803160969975e-08,2.0243965903208466e-05,-5.70217768351237e-09,1.2002189954121905e-06
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,2,1.0,-1.062867031970306e-07,1.4702230498978002e-05,-6.483660803900824e-09,8.970697720845541e-07
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,3,1.0,2.915528941890867e-07,7.302610065962035e-06,1.7470783657497833e-08,4.3763054741753473e-07
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,4,1.0,-2.373205651277416e-08,5.007250121884422e-06,-1.4702479044596352e-09,3.102090623643663e-07
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,5,1.0,3.108771156602228e-07,1.035683463800751e-05,1.9126468234592014e-08,6.366305881076389e-07
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,6,1.0,-4.1871769918050923e-07,5.1682088242369863e-05,-2.579887708028158e-08,3.1839973396725125e-06
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,两条来源路径共有边,7,1.0,-2.996119541561761e-08,4.852593996105308e-05,-1.8080075581868492e-09,2.936952643924289e-06
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅历史来源路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,仅本轮最优路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,GP 源内重加权,重启和可选上界处理后,其他候选弧,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,两条来源路径共有边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅历史来源路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,仅本轮最优路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,更新前,其他候选弧,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,两条来源路径共有边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅历史来源路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,仅本轮最优路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,沉积后,其他候选弧,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,两条来源路径共有边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅历史来源路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,仅本轮最优路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,蒸发和下界保护后,其他候选弧,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,两条来源路径共有边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅历史来源路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,仅本轮最优路径包含的边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史全局最优路径,来源内均匀沉积,重启和可选上界处理后,其他候选弧,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,0,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,1,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,2,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,3,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,4,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,5,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,6,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,两条来源路径共有边,7,1.0,0.0,0.0,0.0,0.0
不使用 GP 产生的状态,500,历史重启阶段最优路径,GP 源内重加权,更新前,仅历史来源路径包含的边,0,1.0,0.0,0.0,0.0,0.0
